Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,RYB Phase Voltage,Line Voltage,Average Current,Power Factor,Average Power,RYB Phase Current,RYB Phase Power,RYB Phase PF
EM Lab-2 (3 Phase),"Jul 22 2025, 23:00:00",50.06,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 237.37, Y: 239.74, B: 242.23",415.20,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 21:00:00",49.99,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 233.50, Y: 237.12, B: 239.20",409.64,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 20:00:00",49.93,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 235.49, Y: 240.58, B: 242.54",414.75,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 19:00:00",50.08,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 236.22, Y: 239.72, B: 242.92",414.54,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 17:00:00",49.94,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 237.93, Y: 243.04, B: 245.30",419.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 16:00:00",50.03,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 237.34, Y: 245.46, B: 245.42",420.51,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 15:00:00",49.98,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 230.59, Y: 237.93, B: 238.37",408.18,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 14:00:00",49.97,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 230.60, Y: 239.23, B: 238.64",409.05,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 13:00:00",50.10,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 230.99, Y: 239.15, B: 235.63",407.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 12:00:00",50.06,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 241.95, Y: 251.95, B: 246.92",426.71,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 11:00:00",50.03,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 235.25, Y: 239.54, B: 236.95",410.62,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 10:00:00",50.12,0.01,0.10,91.24,912.40,0.07,4896591.00,"R: 236.77, Y: 244.28, B: 237.09",414.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 09:00:00",50.11,0.00,0.00,91.23,912.30,0.07,4896582.00,"R: 233.42, Y: 240.42, B: 233.27",408.06,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 08:00:00",50.12,0.00,0.00,91.23,912.30,0.07,4896582.00,"R: 237.86, Y: 241.95, B: 240.84",416.09,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 07:00:00",50.03,0.00,0.00,91.23,912.30,0.07,4896582.00,"R: 236.97, Y: 237.19, B: 239.70",412.30,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 06:00:00",50.05,0.00,0.00,91.23,912.30,0.07,4896582.00,"R: 235.92, Y: 236.56, B: 238.40",410.69,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 22 2025, 05:00:00",50.02,0.00,0.00,91.23,912.30,0.07,4896582.00,"R: 236.59, Y: 236.48, B: 240.33",411.82,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 23:00:00",50.02,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.98, Y: 238.13, B: 242.56",414.39,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 22:00:00",50.03,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.42, Y: 238.92, B: 241.26",413.67,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 21:00:00",49.99,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.42, Y: 237.99, B: 242.25",415.28,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 20:00:00",50.03,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.49, Y: 241.01, B: 243.25",417.29,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 19:00:00",50.01,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.55, Y: 241.00, B: 241.66",415.79,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 18:00:00",50.13,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.91, Y: 240.49, B: 244.38",418.36,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 17:00:00",50.07,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.55, Y: 240.57, B: 241.05",416.15,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 16:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 235.29, Y: 237.21, B: 240.89",411.50,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 15:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.37, Y: 242.59, B: 243.62",417.93,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 14:00:00",50.07,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.22, Y: 247.81, B: 248.64",423.88,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 13:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.25, Y: 250.56, B: 244.44",423.06,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 11:00:00",49.96,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 241.36, Y: 250.78, B: 246.43",426.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 10:00:00",50.03,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 240.47, Y: 249.70, B: 242.96",423.39,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 09:00:00",50.06,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 239.70, Y: 242.60, B: 242.93",418.20,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 08:00:00",50.00,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.83, Y: 238.89, B: 236.91",411.91,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 07:00:00",49.90,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 239.19, Y: 238.93, B: 242.67",416.05,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 06:00:00",49.97,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 240.41, Y: 239.25, B: 240.52",415.83,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 21 2025, 05:00:00",50.06,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 240.43, Y: 238.69, B: 242.31",416.27,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 23:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.75, Y: 238.70, B: 241.80",415.07,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 22:00:00",50.02,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.23, Y: 237.96, B: 240.44",412.37,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 21:00:00",50.01,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.20, Y: 240.88, B: 238.92",413.11,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 20:00:00",49.97,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.06, Y: 238.77, B: 241.73",414.78,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 19:00:00",50.07,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 235.81, Y: 238.68, B: 239.86",412.44,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 18:00:00",50.09,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.85, Y: 242.56, B: 244.51",418.68,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 17:00:00",49.90,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 241.47, Y: 243.92, B: 246.74",423.39,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 16:00:00",50.01,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 243.29, Y: 246.16, B: 247.14",425.45,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 15:00:00",50.01,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 240.63, Y: 243.66, B: 244.26",420.56,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 14:00:00",50.11,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 244.31, Y: 248.97, B: 249.97",429.55,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 13:00:00",50.12,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 244.23, Y: 249.15, B: 246.80",427.41,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 12:00:00",50.09,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 242.78, Y: 246.13, B: 246.60",424.63,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 11:00:00",50.03,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 245.89, Y: 248.70, B: 250.38",430.44,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 10:00:00",49.95,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 242.01, Y: 246.41, B: 246.60",424.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 09:00:00",49.98,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.42, Y: 242.44, B: 242.18",417.30,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 08:00:00",50.01,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 240.75, Y: 242.60, B: 245.52",420.83,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 07:00:00",50.02,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.69, Y: 238.56, B: 242.69",414.39,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 06:00:00",50.06,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.07, Y: 237.79, B: 241.24",413.63,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 20 2025, 05:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 239.17, Y: 241.72, B: 242.66",417.65,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 23:00:00",49.86,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.15, Y: 241.60, B: 244.60",417.68,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 22:00:00",50.01,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.65, Y: 238.30, B: 239.58",412.78,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 21:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 238.90, Y: 241.77, B: 242.86",417.50,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 20:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 239.15, Y: 242.90, B: 242.81",418.35,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 19:00:00",50.09,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.12, Y: 240.91, B: 241.92",415.70,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 18:00:00",50.09,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.75, Y: 240.83, B: 242.80",415.90,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 17:00:00",50.06,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 239.00, Y: 244.25, B: 243.33",419.82,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 15:00:00",50.00,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 241.47, Y: 249.21, B: 251.26",428.75,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 14:00:00",50.00,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 242.16, Y: 252.06, B: 253.84",431.41,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 13:00:00",50.06,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 244.44, Y: 250.04, B: 250.15",430.42,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 12:00:00",50.09,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 240.69, Y: 247.55, B: 248.29",425.27,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 11:00:00",50.07,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 241.77, Y: 245.16, B: 249.48",425.17,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 07:00:00",50.02,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.81, Y: 238.66, B: 236.83",411.33,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 06:00:00",50.04,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 236.67, Y: 238.16, B: 239.39",411.73,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 19 2025, 05:00:00",50.05,0.00,0.00,91.13,911.30,0.07,4896483.00,"R: 237.06, Y: 238.77, B: 243.75",415.31,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 23:00:00",50.03,3.16,31.60,91.13,911.30,0.07,4896483.00,"R: 236.83, Y: 241.79, B: 242.01",415.99,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 22:00:00",50.06,3.16,31.60,91.13,911.30,0.07,4896483.00,"R: 232.77, Y: 238.50, B: 238.74",409.99,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 20:00:00",50.03,3.16,31.60,91.13,911.30,0.07,4896483.00,"R: 238.55, Y: 241.51, B: 242.15",416.87,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 17:00:00",50.06,3.16,31.60,91.13,911.30,0.07,4896483.00,"R: 231.99, Y: 238.58, B: 243.18",411.72,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 15:00:00",50.03,3.16,31.60,91.13,911.30,0.07,4896483.00,"R: 236.01, Y: 239.40, B: 240.56",413.55,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 14:00:00",50.01,3.16,31.60,91.13,911.30,0.07,4896483.00,"R: 233.61, Y: 240.21, B: 237.19",410.61,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 13:00:00",50.05,3.16,31.60,91.13,911.30,0.07,4896482.00,"R: 235.49, Y: 247.16, B: 237.32",415.16,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 12:00:00",50.00,3.16,31.60,91.13,911.30,0.07,4896482.00,"R: 238.28, Y: 249.28, B: 245.83",422.60,0.48,0.71,0.78,"R: 1.45, Y: 1.52, B: 1.54","R: 242.84, Y: 252.89, B: 281.78","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 11:00:00",49.99,1.42,14.20,89.39,893.90,0.07,4894742.00,"R: 220.46, Y: 238.96, B: 232.16",398.69,6.59,0.84,3.74,"R: 14.78, Y: 2.47, B: 2.26","R: 2648.86, Y: 462.52, B: 436.80","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 10:00:00",49.92,0.00,0.00,87.97,879.70,0.07,4893322.00,"R: 236.91, Y: 240.43, B: 241.05",413.29,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 09:00:00",50.06,0.00,0.00,87.97,879.70,0.07,4893322.00,"R: 241.59, Y: 236.15, B: 238.50",413.44,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 08:00:00",50.05,0.00,0.00,87.97,879.70,0.07,4893322.00,"R: 241.59, Y: 241.92, B: 240.97",419.11,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 18 2025, 07:00:00",49.99,0.00,0.00,87.97,879.70,0.07,4893322.00,"R: 237.77, Y: 236.48, B: 241.35",413.17,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
